pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
Cinderace,Rillaboom,Crawdaunt,Hawlucha,Mew,Gengar
Landorus-Therian,Haxorus,Dragapult,Volcarona,Rillaboom,Bisharp
Mew,Tapu Koko,Blastoise,Dragapult,Bisharp,Hawlucha
Hydreigon,Zapdos,Tapu Lele,Cinderace,Landorus-Therian,Toxapex
Scizor,Blacephalon,Tyranitar,Toxapex,Mew,Dragapult
Shuckle,Pangoro,Nidoking,Volcarona,Regieleki,Dragapult
Shuckle,Pangoro,Nidoking,Volcarona,Tapu Koko,Dragapult
Shuckle,Spectrier,Zapdos-Galar,Victini,Regieleki,Rillaboom
Dragapult,Landorus-Therian,Blissey,Toxapex,Cinderace,Corviknight
Tapu Fini,Haxorus,Magnezone,Landorus-Therian,Audino,Tornadus-Therian
Ninetales-Alola,Arctozolt,Moltres,Slowbro,Kyurem,Swampert
Ninetales-Alola,Arctozolt,Slowbro,Kyurem,Swampert,Mandibuzz
Excadrill,Grimmsnarl,Rillaboom,Moltres-Galar,Hawlucha,Cinderace
Rillaboom,Kartana,Hawlucha,Urshifu,Landorus-Therian,Magearna
Venusaur,Victini,Darmanitan,Torkoal,Mandibuzz,Garchomp
Corviknight,Dragapult,Reuniclus,Quagsire,Clefable,Tangrowth
Nidoking,Urshifu,Spectrier,Zapdos,Tapu Fini,Slowking-Galar
Haxorus,Volcarona,Landorus-Therian,Melmetal,Kartana,Espeon
Rillaboom,Urshifu-Rapid-Strike,Clefable,Magnezone,Volcarona,Dragapult
Regieleki,Landorus-Therian,Zygarde,Moltres-Galar,Kyurem-Black,Magearna
Regieleki,Landorus-Therian,Zygarde,Moltres-Galar,Blacephalon,Magearna
Cryogonal,Skarmory,Slowbro,Slowking-Galar,Landorus-Therian,Bisharp
Rillaboom,Dragonite,Hippowdon,Excadrill,Dragapult,Volcarona
Dragapult,Landorus-Therian,Magnezone,Melmetal,Rotom-Heat,Urshifu-Rapid-Strike
Zamazenta-Crowned,Bisharp,Zeraora,Tangrowth,Landorus-Therian,Mandibuzz
Swampert,Bisharp,Dragapult,Urshifu-Rapid-Strike,Zapdos,Rillaboom
Zeraora,Dragapult,Zapdos-Galar,Corviknight,Heatran,Tapu Fini
Garchomp,Landorus-Therian,Moltres-Galar,Dragapult,Cinderace,Primarina
Nidoking,Jirachi,Tyranitar,Tapu Fini,Skarmory,Weavile
Shuckle,Bisharp,Toxtricity,Volcarona,Rillaboom,Kartana
Gengar,Landorus-Therian,Blaziken,Rillaboom,Slowking,Scizor
Porygon2,Cresselia,Stakataka,Glastrier,Magearna,Diggersby
Latios,Rillaboom,Heatran,Garchomp,Toxapex,Mandibuzz
Urshifu-Rapid-Strike,Tapu Lele,Landorus-Therian,Corviknight,Heatran,Slowbro
Ferrothorn,Clefable,Ditto,Hippowdon,Blissey,Xatu
Bisharp,Tornadus-Therian,Garchomp,Tapu Koko,Rillaboom,Hawlucha
Mamoswine,Blissey,Mandibuzz,Toxapex,Heatran,Spectrier
Excadrill,Clefable,Hydreigon,Tangrowth,Tapu Lele,Zapdos
Zamazenta-Crowned,Grimmsnarl,Ribombee,Kartana,Volcarona,Swampert
Mew,Toxapex,Clefable,Scizor,Flygon,Blissey
Garchomp,Urshifu-Rapid-Strike,Tyranitar,Ferrothorn,Blissey,Zeraora
Blissey,Skarmory,Cofagrigus,Tapu Fini,Urshifu-Rapid-Strike,Garchomp
Blissey,Skarmory,Cofagrigus,Tapu Fini,Urshifu-Rapid-Strike,Garchomp
Regieleki,Clefable,Slowking,Skarmory,Dragapult,Bisharp
Blissey,Garchomp,Tangrowth,Corviknight,Clefable,Kyurem
Pheromosa,Melmetal,Swampert,Moltres,Tapu Fini,Mandibuzz
Pelipper,Barraskewda,Thundurus-Therian,Ferrothorn,Tapu Lele,Kyurem
Glastrier,Tapu Fini,Mandibuzz,Garchomp,Tapu Koko,Ferrothorn
Reuniclus,Clefable,Heatran,Dragapult,Gastrodon,Corviknight
Mew,Togekiss,Dragapult,Scizor,Urshifu,Toxtricity
Ninetales-Alola,Tyranitar,Rillaboom,Volcarona,Zeraora,Latias
Sylveon,Toxapex,Hydreigon,Excadrill,Zeraora,Hippowdon
Melmetal,Cresselia,Crawdaunt,Hatterene,Porygon2,Marowak-Alola
Tyranitar,Excadrill,Dracozolt,Corviknight,Slowbro,Clefable
Uxie,Cresselia,Glastrier,Magearna,Marowak-Alola,Melmetal
Scolipede,Latios,Scizor,Zeraora,Cloyster,Ninetales-Alola
Regieleki,Rillaboom,Heatran,Clefable,Toxapex,Landorus
Weavile,Dragonite,Kartana,Toxapex,Magnezone,Landorus-Therian
Bronzong,Rillaboom,Heatran,Skarmory,Slowking-Galar,Melmetal
Bronzong,Rillaboom,Heatran,Skarmory,Toxapex,Magnezone
Bronzong,Rillaboom,Heatran,Skarmory,Toxapex,Magnezone
Bisharp,Tapu Koko,Hawlucha,Landorus-Therian,Dragapult,Volcarona
Dragapult,Clefable,Ferrothorn,Toxapex,Rotom-Wash,Victini
Dragapult,Clefable,Ferrothorn,Toxapex,Rotom-Wash,Buzzwole
Zapdos,Slowking-Galar,Skarmory,Celesteela,Quagsire,Ferrothorn
Kartana,Melmetal,Polteageist,Kyurem,Togekiss,Nidoking
Suicune,Hydreigon,Magearna,Swampert,Urshifu,Buzzwole
Victini,Tornadus-Therian,Ferrothorn,Slowking,Landorus-Therian,Weavile
Tapu Koko,Victini,Slowking,Tornadus-Therian,Bisharp,Landorus-Therian
Dragapult,Corviknight,Clefable,Toxapex,Hippowdon,Rotom-Heat
Jirachi,Regieleki,Garchomp,Volcarona,Bisharp,Rillaboom
Clefable,Rhyperior,Ferrothorn,Mandibuzz,Primarina,Dragapult
Landorus-Therian,Corviknight,Weavile,Urshifu-Rapid-Strike,Blacephalon,Slowking
Rillaboom,Tapu Koko,Landorus-Therian,Bisharp,Zeraora,Dragapult
Melmetal,Dragapult,Victini,Mandibuzz,Slowking,Landorus-Therian
Cresselia,Marowak-Alola,Copperajah,Hatterene,Buzzwole,Porygon2
Kommo-o,Blissey,Corviknight,Swampert,Blacephalon,Victini
Blaziken,Slowking,Rillaboom,Kyurem,Corviknight,Hippowdon
Torkoal,Cresselia,Hydreigon,Heatran,Venusaur,Zeraora
Clefable,Mandibuzz,Pheromosa,Slowbro,Garchomp,Kartana
Sirfetch’d,Urshifu-Rapid-Strike,Heatran,Landorus-Therian,Zapdos,Clefable
Spectrier,Nidoking,Urshifu,Swampert,Corviknight,Toxapex
Rillaboom,Slowking,Corviknight,Landorus-Therian,Heatran,Dragapult
Clefable,Corviknight,Blissey,Rillaboom,Magnezone,Dragapult
Pelipper,Barraskewda,Regieleki,Tapu Lele,Landorus-Therian,Ferrothorn
Landorus-Therian,Tapu Koko,Hawlucha,Garchomp,Spectrier,Magearna
Urshifu-Rapid-Strike,Scizor,Toxapex,Blissey,Tornadus-Therian,Garchomp
Kommo-o,Toxapex,Zeraora,Corviknight,Clefable,Necrozma
Cinderace,Dragapult,Kyurem,Mandibuzz,Jirachi,Hippowdon
Zacian-Crowned,Gothitelle,Pheromosa,Shuckle,Xerneas,Groudon
Dragapult,Nidoking,Clefable,Slowbro,Mandibuzz,Swampert
Spectrier,Slowbro,Jirachi,Hydreigon,Buzzwole,Hippowdon
Kartana,Magearna,Rillaboom,Toxapex,Mandibuzz,Swampert
Tapu Lele,Magearna,Rillaboom,Buzzwole,Moltres,Swampert
Moltres-Galar,Toxapex,Rillaboom,Heatran,Corviknight,Garchomp
Garchomp,Volcarona,Slowbro,Tapu Lele,Mandibuzz,Landorus-Therian
Volcarona,Toxapex,Reuniclus,Skarmory,Clefable,Garchomp
Slowking-Galar,Buzzwole,Tapu Fini,Landorus-Therian,Dragapult,Weavile
Chansey,Tapu Fini,Corviknight,Weavile,Rotom-Fan,Magearna
Kyurem,Mandibuzz,Clefable,Ferrothorn,Dragapult,Zeraora
Corviknight,Hippowdon,Blissey,Alakazam,Dracozolt,Garchomp
Skarmory,Slowking,Alakazam,Tyranitar,Dracozolt,Excadrill
Zapdos,Tangrowth,Heatran,Clefable,Dragapult,Garchomp
Zamazenta-Crowned,Kingdra,Pelipper,Barraskewda,Zapdos,Rillaboom
Latias,Corviknight,Toxapex,Tapu Fini,Swampert,Chansey
Articuno-Galar,Melmetal,Magnezone,Tapu Fini,Garchomp,Zeraora
Pelipper,Barraskewda,Thundurus-Therian,Volcanion,Buzzwole,Ferrothorn
Urshifu-Rapid-Strike,Rotom-Heat,Hydreigon,Corviknight,Clefable,Ferrothorn
Seismitoad,Urshifu-Rapid-Strike,Tornadus-Therian,Pelipper,Ferrothorn,Magnezone
Scolipede,Dragapult,Bisharp,Zapdos,Rillaboom,Tapu Fini
Amoonguss,Slowbro,Moltres,Urshifu,Spectrier,Landorus-Therian
Zamazenta-Crowned,Clefable,Rillaboom,Heatran,Slowbro,Landorus-Therian
Skarmory,Hippowdon,Keldeo,Zapdos-Galar,Bisharp,Slowking-Galar
Landorus-Therian,Tapu Koko,Hawlucha,Weavile,Dragapult,Volcarona
Clefable,Landorus-Therian,Nihilego,Spectrier,Moltres-Galar,Rillaboom
Buzzwole,Magearna,Toxapex,Landorus-Therian,Zygarde,Clefable
Torkoal,Victini,Tangrowth,Blissey,Volcarona,Landorus-Therian
Slowking-Galar,Clefable,Toxapex,Corviknight,Pyukumuku,Hydreigon
Melmetal,Togekiss,Seismitoad,Mandibuzz,Incineroar,Dragapult
Melmetal,Clefable,Seismitoad,Corviknight,Rotom-Heat,Hydreigon
Melmetal,Clefable,Clefairy,Mandibuzz,Toxapex,Quagsire
Melmetal,Clefable,Ferrothorn,Mandibuzz,Rotom-Heat,Zeraora
Garchomp,Heatran,Tornadus-Therian,Clefable,Toxapex,Latios
Zeraora,Mew,Volcarona,Kartana,Cloyster,Kommo-o
Exploud,Noivern,Urshifu-Rapid-Strike,Rillaboom,Toxtricity,Melmetal
Exploud,Noivern,Zeraora,Urshifu-Rapid-Strike,Rillaboom,Landorus-Therian
Obstagoon,Clefable,Cinderace,Slowking,Corviknight,Landorus-Therian
Tapu Lele,Corviknight,Slowking,Weavile,Dragapult,Landorus-Therian
Tangrowth,Dragapult,Urshifu-Rapid-Strike,Magearna-Original,Marowak-Alola,Mandibuzz
Alakazam,Magearna-Original,Urshifu,Hippowdon,Tangrowth,Azumarill
Magearna-Original,Urshifu-Rapid-Strike,Rotom-Heat,Slowbro,Hippowdon,Ferrothorn
Swampert,Bisharp,Dragapult,Urshifu-Rapid-Strike,Landorus-Therian,Zapdos
Corviknight,Landorus-Therian,Zeraora,Toxapex,Tapu Lele,Garchomp
Tornadus-Therian,Rotom-Wash,Slowking-Galar,Landorus-Therian,Bisharp,Ferrothorn
Tyranitar,Corviknight,Slowbro,Buzzwole,Excadrill,Spectrier
Druddigon,Grimmsnarl,Garchomp,Slowbro-Galar,Cloyster,Moltres-Galar
Pelipper,Aegislash,Urshifu,Barraskewda,Ferrothorn,Thundurus-Therian
Glastrier,Excadrill,Latios,Mandibuzz,Magearna,Talonflame
Mamoswine,Terrakion,Zapdos-Galar,Spectrier,Grimmsnarl,Magearna
Shuckle,Zapdos-Galar,Nihilego,Spectrier,Rillaboom,Volcarona
Kartana,Urshifu-Rapid-Strike,Corviknight,Heatran,Landorus-Therian,Volcanion
Bisharp,Garchomp,Dragonite,Volcarona,Gengar,Mew
Slowbro,Jirachi,Magnezone,Mandibuzz,Blacephalon,Rillaboom
Torkoal,Tapu Fini,Tornadus-Therian,Nidoking,Melmetal,Zeraora
Cinderace,Corviknight,Kommo-o,Hydreigon,Zeraora,Clefable
Regieleki,Magearna,Rillaboom,Landorus-Therian,Cinderace,Nihilego
Blissey,Corviknight,Kyurem,Rhyperior,Jellicent,Clefable
Dracozolt,Excadrill,Hippowdon,Amoonguss,Slowking,Skarmory
Dracozolt,Excadrill,Hippowdon,Ferrothorn,Slowking,Mandibuzz
Dracozolt,Excadrill,Hippowdon,Ferrothorn,Slowking,Zapdos
Dracozolt,Excadrill,Hippowdon,Ferrothorn,Slowking,Tornadus-Therian
Zapdos,Ferrothorn,Toxapex,Tapu Lele,Spectrier,Garchomp
Cloyster,Grimmsnarl,Excadrill,Thundurus-Therian,Dragapult,Volcarona
Tapu Fini,Heatran,Ferrothorn,Pheromosa,Nidoking,Mandibuzz
Haxorus,Landorus-Therian,Garchomp,Melmetal,Tapu Lele,Latios
Torkoal,Venusaur,Charizard,Indeedee-F,Bisharp,Corviknight
Kyurem,Magnezone,Tapu Fini,Kartana,Landorus-Therian,Corviknight
Pelipper,Kyurem,Barraskewda,Tornadus-Therian,Garchomp,Ferrothorn
Tapu Koko,Nidoking,Slowbro,Hydreigon,Corviknight,Terrakion
Shedinja,Corviknight,Clefable,Blissey,Hippowdon,Toxapex
Pelipper,Kingdra,Thundurus-Therian,Ferrothorn,Crawdaunt,Scizor
Landorus-Therian,Tapu Koko,Tornadus-Therian,Zeraora,Azumarill,Bisharp
Mew,Toxapex,Heatran,Rillaboom,Weavile,Tornadus-Therian
Pelipper,Barraskewda,Swampert,Tornadus-Therian,Ferrothorn,Volcanion
Landorus-Therian,Cinderace,Spectrier,Slowking-Galar,Mandibuzz,Tapu Fini
Swampert,Cinderace,Pheromosa,Dragapult,Mandibuzz,Magearna
Lunatone,Cinderace,Pheromosa,Dragapult,Mandibuzz,Magearna
Mew,Buzzwole,Gastrodon-East,Blissey,Quagsire,Clefable
Mew,Buzzwole,Gastrodon-East,Blissey,Corviknight,Clefable
Tyranitar,Landorus-Therian,Corviknight,Magnezone,Excadrill,Slowking
Slowbro-Galar,Mamoswine,Corviknight,Tapu Fini,Tapu Lele,Garchomp
Slowbro-Galar,Mamoswine,Corviknight,Tapu Fini,Zapdos-Galar,Garchomp
Slowbro-Galar,Mandibuzz,Tapu Fini,Garchomp,Landorus-Therian,Celesteela
Toxapex,Alakazam,Kommo-o,Rotom-Heat,Magearna-Original,Azumarill
Amoonguss,Slowbro,Urshifu,Mandibuzz,Marowak-Alola,Magearna-Original
Tapu Lele,Heatran,Urshifu-Rapid-Strike,Hydreigon,Landorus-Therian,Rillaboom
Necrozma,Tapu Fini,Garchomp,Zapdos,Heatran,Kartana
Tyranitar,Tornadus-Therian,Excadrill,Clefable,Skarmory,Toxapex
Volcarona,Nidoking,Jirachi,Tapu Koko,Weavile,Landorus-Therian
Tangrowth,Toxapex,Clefable,Skarmory,Slowking,Blissey
Tangrowth,Toxapex,Clefable,Skarmory,Slowking,Blissey
Spectrier,Toxapex,Clefable,Magearna,Hippowdon,Mandibuzz
Pelipper,Crawdaunt,Hawlucha,Thundurus-Therian,Tapu Lele,Landorus-Therian
Hippowdon,Corviknight,Slowking-Galar,Tapu Fini,Urshifu,Spectrier
Rillaboom,Kartana,Volcarona,Slowking,Excadrill,Zeraora
Rillaboom,Kartana,Magnezone,Slowking,Corviknight,Landorus-Therian
Hydreigon,Toxapex,Clefable,Zeraora,Skarmory,Excadrill
Garchomp,Skarmory,Slowking,Dragapult,Bisharp,Clefable
Clefable,Cinderace,Slowking,Landorus-Therian,Magearna,Hydreigon
Magnezone,Rillaboom,Urshifu-Rapid-Strike,Togekiss,Tyranitar,Excadrill
Nidoking,Moltres,Kartana,Rillaboom,Tapu Fini,Dragapult
Corviknight,Blissey,Toxapex,Tangrowth,Zapdos,Clefable
Torkoal,Kartana,Landorus-Therian,Venusaur,Charizard,Clefable
Heatran,Weavile,Dragapult,Zeraora,Corviknight,Landorus-Therian
Corviknight,Toxapex,Heatran,Kyurem,Dragapult,Garchomp
Magnezone,Dragonite,Weavile,Landorus-Therian,Tapu Fini,Scizor
Magnezone,Dragonite,Weavile,Kartana,Landorus-Therian,Scizor
Aegislash,Mandibuzz,Chansey,Hippowdon,Magearna-Original,Toxapex
Aegislash,Necrozma,Kommo-o,Amoonguss,Mandibuzz,Keldeo
Rillaboom,Zapdos-Galar,Mew,Spectrier,Crawdaunt,Genesect
Moltres-Galar,Toxapex,Hippowdon,Corviknight,Clefable,Slowking-Galar
Sharpedo,Tapu Lele,Magnezone,Landorus-Therian,Corviknight,Tapu Fini
Ninetales-Alola,Landorus-Therian,Cinderace,Magearna,Spectrier,Rillaboom
Hydreigon,Zeraora,Hippowdon,Clefable,Toxapex,Corviknight
Gengar,Clefable,Hippowdon,Excadrill,Mantine,Hydreigon
Shuckle,Zapdos-Galar,Nihilego,Spectrier,Rillaboom,Volcarona
Buzzwole,Heatran,Zygarde,Blissey,Dragapult,Moltres
Buzzwole,Moltres,Blissey,Zapdos,Toxapex,Landorus-Therian
Melmetal,Kyurem-Black,Zarude,Magearna,Zygarde,Tapu Fini
Tyranitar,Excadrill,Aegislash,Landorus-Therian,Hydreigon,Mandibuzz
Tapu Fini,Garchomp,Clefable,Tyranitar,Excadrill,Moltres
Exploud,Latios,Urshifu,Slowking-Galar,Landorus-Therian,Tapu Fini
Landorus-Therian,Garchomp,Zeraora,Tapu Fini,Hydreigon,Scizor
Raboot,Linoone-Galar,Wartortle,Haunter,Hattrem,Pupitar
Blissey,Toxapex,Clefable,Corviknight,Hippowdon,Ditto
Blissey,Toxapex,Clefable,Corviknight,Rhyperior,Ditto
Blissey,Toxapex,Clefable,Corviknight,Swampert,Ditto
Pheromosa,Cinderace,Landorus,Slowbro,Corviknight,Clefable
Melmetal,Clefable,Slowbro,Tyranitar,Corviknight,Excadrill
Clefable,Tyranitar,Zygarde,Zapdos,Amoonguss,Jirachi
Magearna,Stakataka,Landorus-Therian,Mamoswine,Latios,Moltres
Tapu Lele,Magnezone,Mandibuzz,Garchomp,Rillaboom,Kartana
Raboot,Thwackey,Kadabra,Corsola-Galar,Vullaby,Drakloak
Wartortle,Kadabra,Tangela,Piloswine,Lampent,Vullaby
Pheromosa,Swampert,Blissey,Rillaboom,Zapdos,Buzzwole
Kyurem,Heatran,Tapu Koko,Ferrothorn,Regieleki,Blissey
Zygarde,Magearna,Zarude,Pheromosa,Heatran,Tapu Fini
Aegislash,Slowking-Galar,Mandibuzz,Clefable,Landorus-Therian,Toxapex
Mandibuzz,Gengar,Excadrill,Tyranitar,Clefable,Rotom-Heat
Kyurem,Nidoking,Rillaboom,Magnezone,Mandibuzz,Slowbro
Mew,Rillaboom,Hawlucha,Dragapult,Toxtricity-Low-Key,Urshifu-Rapid-Strike
Zeraora,Rillaboom,Magnezone,Slowking,Corviknight,Hippowdon
Torkoal,Victini,Venusaur,Landorus-Therian,Hydreigon,Magearna
Tangela,Lampent,Piloswine,Mareanie,Klang,Wartortle
Duosion,Tangela,Hattrem,Piloswine,Hakamo-o,Mareanie
Piloswine,Corsola-Galar,Clefairy,Raboot,Vullaby,Thwackey
Duosion,Machoke,Raboot,Thwackey,Vullaby,Corsola-Galar
Melmetal,Landorus-Therian,Mandibuzz,Rotom-Heat,Urshifu-Rapid-Strike,Dragapult
Torkoal,Mandibuzz,Ninetales,Zarude,Venusaur,Hatterene
Melmetal,Landorus-Therian,Zapdos,Urshifu-Rapid-Strike,Grimmsnarl,Dragapult
Tyranitar,Excadrill,Tornadus-Therian,Slowbro,Clefable,Corviknight
Blissey,Tangrowth,Hippowdon,Dracozolt,Tapu Lele,Dragonite
Hattrem,Wartortle,Tangela,Piloswine,Fletchinder,Ferroseed
Clefable,Rhyperior,Zeraora,Urshifu,Corviknight,Blissey
Primarina,Salazzle,Ferrothorn,Clefable,Hippowdon,Hydreigon
Victini,Rillaboom,Landorus-Therian,Blissey,Rotom-Wash,Dragonite
Zapdos,Kartana,Gastrodon-East,Heatran,Hatterene,Blaziken
Spectrier,Cinderace,Tangrowth,Heatran,Slowking,Weezing-Galar
Excadrill,Tyranitar,Amoonguss,Corviknight,Spectrier,Tapu Fini
Latios,Torkoal,Venusaur,Mandibuzz,Blissey,Urshifu
Weavile,Togekiss,Jirachi,Slowbro-Galar,Golurk,Machamp
Crawdaunt,Zeraora,Rillaboom,Hawlucha,Mew,Gengar
Toxapex,Hippowdon,Blissey,Skarmory,Mandibuzz,Slowking-Galar
Zapdos,Melmetal,Tapu Lele,Kartana,Garchomp,Spectrier
Zapdos,Melmetal,Tapu Lele,Kartana,Garchomp,Spectrier
Garchomp,Heatran,Rillaboom,Kartana,Zapdos,Swampert
Cinderace,Kyurem,Clefable,Mandibuzz,Hippowdon,Zeraora
Victini,Swampert,Clefable,Ferrothorn,Zapdos,Mew
Dragapult,Melmetal,Landorus-Therian,Slowking,Kyurem,Clefable
Kyurem-Black,Tapu Fini,Urshifu,Zapdos,Heatran,Landorus-Therian
Volcarona,Rillaboom,Urshifu,Hawlucha,Magnezone,Mew
Landorus-Therian,Kartana,Hydreigon,Tapu Koko,Volcarona,Barraskewda
Ninetales-Alola,Landorus-Therian,Magearna,Cinderace,Rillaboom,Hawlucha
Ninetales-Alola,Arctozolt,Swampert,Cinderace,Tapu Koko,Hawlucha
Cofagrigus,Tapu Fini,Landorus-Therian,Weavile,Slowking-Galar,Corviknight
Corviknight,Kyurem,Urshifu-Rapid-Strike,Blissey,Clefable,Amoonguss
Landorus-Therian,Cinderace,Zapdos,Kyurem,Slowking,Ferrothorn
Landorus-Therian,Cinderace,Regieleki,Kyurem,Toxapex,Ferrothorn
Landorus-Therian,Cinderace,Zapdos,Kyurem,Slowking,Ferrothorn
Darmanitan,Clefable,Corviknight,Kyurem,Hydreigon,Toxapex
Darmanitan,Clefable,Corviknight,Kyurem,Hydreigon,Toxapex
Darmanitan,Clefable,Corviknight,Kyurem,Hydreigon,Toxapex
Rillaboom,Hawlucha,Zeraora,Bisharp,Excadrill,Dragapult
Lickilicky,Clefable,Seismitoad,Zapdos,Ferrothorn,Xatu
Moltres-Galar,Tapu Koko,Hawlucha,Azumarill,Melmetal,Weavile
Hippowdon,Dracozolt,Corviknight,Slowking-Galar,Obstagoon,Volcanion
Tornadus-Therian,Excadrill,Tyranitar,Azumarill,Buzzwole,Dragapult
Rillaboom,Excadrill,Tyranitar,Azumarill,Buzzwole,Dragapult
Heatran,Clefable,Latias,Landorus-Therian,Mandibuzz,Zeraora
Moltres-Galar,Melmetal,Zapdos,Tapu Bulu,Slowking,Weavile
Moltres-Galar,Garchomp,Corviknight,Bisharp,Zeraora,Toxapex
Moltres-Galar,Garchomp,Corviknight,Bisharp,Zeraora,Tangrowth
Moltres-Galar,Garchomp,Skarmory,Bisharp,Zeraora,Tangrowth
Pheromosa,Slowbro,Dragapult,Melmetal,Swampert,Tornadus-Therian
Scolipede,Scizor,Latios,Zeraora,Cloyster,Ninetales-Alola
Dragapult,Toxapex,Corviknight,Volcarona,Rillaboom,Landorus-Therian
Rillaboom,Regieleki,Landorus-Therian,Slowking,Kartana,Dragapult
Ferrothorn,Chansey,Toxapex,Corviknight,Salamence,Clefable
Garchomp,Pheromosa,Urshifu,Ferrothorn,Heatran,Clefable
Tapu Lele,Magearna,Rillaboom,Slowking-Galar,Mandibuzz,Swampert
Buzzwole,Zapdos,Slowbro,Hippowdon,Blissey,Cinderace
Hippowdon,Excadrill,Mandibuzz,Toxapex,Chansey,Magnezone
Mew,Rotom-Heat,Mandibuzz,Toxapex,Chansey,Quagsire
Swampert,Moltres,Tyranitar,Excadrill,Tapu Lele,Amoonguss
Dracozolt,Tyranitar,Excadrill,Buzzwole,Slowking,Tornadus-Therian
Uxie,Regidrago,Rhyperior,Cresselia,Magearna,Crawdaunt
Latios,Tapu Koko,Kartana,Heatran,Swampert,Mandibuzz
Pheromosa,Buzzwole,Nidoking,Magearna,Slowbro,Blissey
Pheromosa,Buzzwole,Nidoking,Magearna,Slowbro,Blissey
Pelipper,Ferrothorn,Barraskewda,Kingdra,Scizor,Toxtricity
Pelipper,Ferrothorn,Barraskewda,Urshifu,Scizor,Toxtricity
Ferrothorn,Tapu Koko,Swampert,Spectrier,Moltres,Hydreigon
Heatran,Rillaboom,Skarmory,Swampert,Zapdos,Kartana
Heatran,Rillaboom,Skarmory,Slowking,Landorus-Therian,Zeraora
Heatran,Rillaboom,Skarmory,Swampert,Tornadus-Therian,Kartana
Heatran,Rillaboom,Mandibuzz,Slowking,Landorus-Therian,Zeraora
Tyranitar,Azumarill,Scizor,Rillaboom,Aegislash,Kommo-o
Machoke,Thwackey,Raboot,Corsola-Galar,Vullaby,Kadabra
Diggersby,Slowbro,Blissey,Tornadus-Therian,Magnezone,Garchomp
Zarude,Clefable,Chandelure,Kommo-o,Corviknight,Zeraora
Latios,Tapu Fini,Cinderace,Landorus-Therian,Melmetal,Blissey
Corviknight,Salazzle,Kommo-o,Jirachi,Zeraora,Clefable
Melmetal,Dragonite,Clefable,Rillaboom,Nidoking,Suicune
Hattrem,Raboot,Tangela,Carkol,Ferroseed,Clefairy
Grimmsnarl,Landorus-Therian,Garchomp,Magearna,Urshifu,Spectrier
Landorus-Therian,Melmetal,Spectrier,Ferrothorn,Hydreigon,Slowking-Galar
Zarude,Magnezone,Clefable,Toxapex,Tyranitar,Excadrill
Tyranitar,Corviknight,Clefable,Urshifu-Rapid-Strike,Kyurem,Zeraora
Reuniclus,Clefable,Skarmory,Tyranitar,Urshifu-Rapid-Strike,Amoonguss
Tangrowth,Toxapex,Heatran,Tapu Lele,Crawdaunt,Landorus-Therian
Dragapult,Corviknight,Bisharp,Kyurem,Volcarona,Landorus-Therian
Landorus-Therian,Clefable,Kartana,Tapu Fini,Kyurem,Blissey
Barraskewda,Pelipper,Thundurus-Therian,Blissey,Buzzwole,Tapu Fini
Glastrier,Uxie,Stakataka,Hatterene,Magearna,Marowak-Alola
Pheromosa,Spectrier,Clefable,Swampert,Heatran,Ferrothorn
Rillaboom,Dragapult,Excadrill,Tyranitar,Clefable,Toxapex
Pheromosa,Slowbro,Heatran,Ferrothorn,Landorus-Therian,Clefable
Cinderace,Clefable,Excadrill,Ferrothorn,Gigalith,Hippowdon
Machoke,Corsola-Galar,Roselia,Hattrem,Linoone-Galar,Piloswine
Clefairy,Klang,Linoone-Galar,Machoke,Hattrem,Corsola-Galar
Vulpix,Clefairy,Charmeleon,Vullaby,Gloom,Wartortle
Machoke,Charjabug,Hattrem,Piloswine,Linoone-Galar,Haunter
Lampent,Morgrem,Wartortle,Piloswine,Machoke,Hattrem
Dragapult,Toxapex,Clefable,Landorus-Therian,Rillaboom,Heatran
Grimmsnarl,Mew,Tornadus-Therian,Toxtricity,Azumarill,Bisharp
Garchomp,Rillaboom,Toxtricity,Obstagoon,Corviknight,Kommo-o
Cinderace,Toxtricity,Reuniclus,Toxapex,Corviknight,Silvally-Ground
Cinderace,Keldeo,Slowbro,Garchomp,Porygon2,Corviknight
Moltres,Ferrothorn,Tyranitar,Excadrill,Clefable,Dracozolt
Raichu-Alola,Pincurchin,Clefable,Tangrowth,Cinderace,Crawdaunt
Thundurus-Therian,Tornadus-Therian,Pelipper,Kabutops,Urshifu-Rapid-Strike,Ferrothorn
Swampert,Barraskewda,Tornadus-Therian,Pelipper,Melmetal,Volcanion
Urshifu,Clefable,Mandibuzz,Dragapult,Toxapex,Excadrill
Chandelure,Hippowdon,Incineroar,Corviknight,Decidueye,Conkeldurr
Garchomp,Mew,Bisharp,Dragonite,Clefable,Kartana
Ditto,Sylveon,Toxapex,Heatran,Mandibuzz,Shedinja
Kyurem,Slowking,Rillaboom,Tapu Koko,Corviknight,Hippowdon
Rillaboom,Magnezone,Dragapult,Blissey,Zapdos,Toxapex
Pelipper,Ferrothorn,Thundurus-Therian,Garchomp,Barraskewda,Cinderace
Obstagoon,Heatran,Landorus-Therian,Ferrothorn,Slowking,Tornadus-Therian
Rillaboom,Tapu Koko,Toxapex,Landorus-Therian,Tyranitar,Heatran
Barraskewda,Thundurus-Therian,Pelipper,Clefable,Hydreigon,Corviknight
Marowak-Alola,Zeraora,Corviknight,Primarina,Kommo-o,Clefable
