pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
Enamorus,Great Tusk,Kingambit,Zamazenta-*,Ceruledge,Samurott-Hisui
Samurott-Hisui,Quaquaval,Dragapult,Dragonite,Iron Moth,Kingambit
Sandy Shocks,Greninja-*,Corviknight,Samurott-Hisui,Lycanroc-Dusk,Gholdengo
Samurott-Hisui,Quaquaval,Dragapult,Dragonite,Iron Moth,Kingambit
Roaring Moon,Kingambit,Gholdengo,Glimmora,Ceruledge,Iron Valiant
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Gliscor,Clefable,Dondozo,Tornadus-Therian,Toxapex,Blissey
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Samurott-Hisui,Quaquaval,Dragapult,Dragonite,Iron Moth,Kingambit
Samurott-Hisui,Amoonguss,Skeledirge,Glimmora,Zamazenta-*,Dragapult
Samurott-Hisui,Quaquaval,Dragapult,Dragonite,Iron Moth,Kingambit
Hatterene,Grimmsnarl,Baxcalibur,Armarouge,Great Tusk,Ursaluna
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Landorus-Therian,Dragonite,Corviknight,Tornadus-Therian,Gliscor,Enamorus
Slowking-Galar,Rotom-Heat,Kingambit,Baxcalibur,Cinderace,Amoonguss
Samurott-Hisui,Quaquaval,Dragapult,Dragonite,Iron Moth,Kingambit
Iron Valiant,Landorus-Therian,Rotom-Wash,Samurott-Hisui,Gholdengo,Dragonite
Samurott-Hisui,Quaquaval,Dragapult,Dragonite,Iron Moth,Kingambit
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Landorus-Therian,Dragonite,Corviknight,Tornadus-Therian,Gliscor,Enamorus
Samurott-Hisui,Quaquaval,Dragapult,Dragonite,Iron Moth,Kingambit
Pelipper,Basculegion-F,Zapdos,Amoonguss,Iron Treads,Iron Valiant
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Ditto,Ting-Lu,Garganacl,Ceruledge,Roaring Moon,Great Tusk
Rillaboom,Ogerpon-Cornerstone,Torterra,Manaphy,Iron Moth,Sneasler
Gliscor,Clefable,Dondozo,Tornadus-Therian,Toxapex,Blissey
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Rillaboom,Cresselia,Zamazenta-*,Sneasler,Ursaluna-Bloodmoon,Jirachi
Pelipper,Great Tusk,Jirachi,Goodra,Barraskewda,Ludicolo
Gliscor,Clefable,Dondozo,Tornadus-Therian,Toxapex,Blissey
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Pelipper,Barraskewda,Zapdos,Manaphy,Maushold,Crawdaunt
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Azumarill,Staraptor,Toedscruel,Skeledirge,Ninetales-Alola,Iron Valiant
Gliscor,Clefable,Dondozo,Tornadus-Therian,Toxapex,Blissey
Yanmega,Iron Valiant,Clefable,Ogerpon-Wellspring,Corviknight,Gliscor
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Gliscor,Clefable,Dondozo,Blissey,Moltres,Toxapex
Indeedee,Armarouge,Polteageist-Antique,Sneasler,Maushold-Four,Hatterene
Indeedee,Hatterene,Polteageist-Antique,Zamazenta-*,Sneasler,Maushold
Slowking,Toxapex,Alomomola,Dondozo,Blissey,Quaquaval
Garganacl,Baxcalibur,Slowking-Galar,Great Tusk,Roaring Moon,Zapdos
Blissey,Cyclizar,Alomomola,Dondozo,Clodsire,Corviknight
Dondozo,Hoopa-Unbound,Corviknight,Great Tusk,Dragapult,Amoonguss
Blissey,Cyclizar,Alomomola,Dondozo,Clodsire,Corviknight
Dragonite,Garchomp,Dragapult,Tinkaton,Baxcalibur,Walking Wake
Blissey,Cyclizar,Alomomola,Dondozo,Clodsire,Corviknight
Iron Moth,Sneasler,Garchomp,Gholdengo,Zapdos,Samurott-Hisui
Slowking,Alomomola,Dondozo,Blissey,Quaquaval,Gholdengo
Garchomp,Great Tusk,Ting-Lu,Clodsire,Sandy Shocks,Ursaluna
Samurott-Hisui,Great Tusk,Slowking-Galar,Kingambit,Iron Valiant,Baxcalibur
Slowking,Toxapex,Alomomola,Dondozo,Blissey,Quaquaval
Gliscor,Clefable,Dondozo,Tornadus-Therian,Toxapex,Blissey
Manaphy,Rillaboom,Ogerpon-Hearthflame,Weezing-Galar,Garganacl,Dragapult
Gholdengo,Ninetales-Alola,Baxcalibur,Rotom-Wash,Ogerpon-Hearthflame,Weezing-Galar
Gliscor,Clefable,Dondozo,Tornadus-Therian,Toxapex,Blissey
Floatzel,Flareon,Flutter Mane,Floette-Eternal,Feraligatr,Florges
Flutter Mane,Ferrothorn,Frosmoth,Flygon,Floatzel,Florges
Corviknight,Blissey,Garganacl,Dondozo,Clodsire,Alomomola
Gliscor,Clefable,Dondozo,Tornadus-Therian,Toxapex,Blissey
Slowking-Galar,Samurott-Hisui,Corviknight,Ogerpon-Hearthflame,Great Tusk,Dragapult
Furret,Pelipper,Floatzel,Greninja-*,Barraskewda,Zapdos
Blissey,Ditto,Dondozo,Toxapex,Alomomola,Ting-Lu
Kingambit,Baxcalibur,Dragapult,Scizor,Breloom,Azumarill
Samurott-Hisui,Ninetales-Alola,Rotom-Wash,Sinistcha,Corviknight,Garchomp
Ogerpon-Wellspring,Cinderace,Corviknight,Sneasler,Ting-Lu,Gholdengo
Hatterene,Great Tusk,Torkoal,Carbink,Walking Wake,Breloom
Torkoal,Walking Wake,Iron Valiant,Roaring Moon,Great Tusk,Cinderace
Espathra,Annihilape,Dragonite,Cyclizar,Grimmsnarl,Pawmot
Ceruledge,Ting-Lu,Dragapult,Garganacl,Corviknight,Iron Valiant
Samurott-Hisui,Iron Valiant,Baxcalibur,Kingambit,Gholdengo,Enamorus
Slowking,Toxapex,Alomomola,Dondozo,Blissey,Quaquaval
Typhlosion,Torkoal,Great Tusk,Walking Wake,Roaring Moon,Scream Tail
Torkoal,Walking Wake,Iron Valiant,Roaring Moon,Great Tusk,Cinderace
Empoleon,Infernape,Great Tusk,Ogerpon-Hearthflame,Sinistcha-Masterpiece,Garchomp
Cresselia,Tinkaton,Empoleon,Garchomp,Maushold-Four,Yanmega
Cresselia,Tinkaton,Empoleon,Garchomp,Maushold-Four,Yanmega
Torkoal,Great Tusk,Walking Wake,Brute Bonnet,Kingambit,Ogerpon-Hearthflame
Lokix,Slowking-Galar,Zapdos,Kingambit,Great Tusk,Enamorus
Torkoal,Walking Wake,Iron Valiant,Roaring Moon,Great Tusk,Cinderace
Heatran,Landorus-Therian,Rotom-Wash,Slowking-Galar,Samurott-Hisui,Great Tusk
Torkoal,Walking Wake,Iron Valiant,Roaring Moon,Great Tusk,Cinderace
Slither Wing,Annihilape,Chien-Pao,Dragapult,Roaring Moon,Volcarona
Chi-Yu,Baxcalibur,Iron Moth,Lokix,Corviknight,Quagsire
Chansey,Skeledirge,Corviknight,Amoonguss,Slowbro,Dondozo
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Iron Valiant,Gholdengo,Gliscor,Kingambit,Landorus-Therian,Rotom-Wash
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Heatran,Volbeat,Flamigo,Tornadus,Yanmega,Gliscor
Kingambit,Iron Valiant,Cresselia,Samurott-Hisui,Great Tusk,Sneasler
Torkoal,Walking Wake,Iron Valiant,Roaring Moon,Great Tusk,Cinderace
Torkoal,Walking Wake,Iron Valiant,Roaring Moon,Great Tusk,Cinderace
Dudunsparce-*,Glimmora,Chesnaught,Moltres,Dragapult,Kingambit
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Ting-Lu,Gholdengo,Walking Wake,Enamorus-Therian,Ogerpon,Great Tusk
Cinderace,Pelipper,Barraskewda,Magnezone,Ting-Lu,Rillaboom
Lilligant-Hisui,Dragapult,Azumarill,Corviknight,Ursaluna,Slowking-Galar
Masquerain,Blissey,Great Tusk,Chi-Yu,Garganacl,Ditto
Chi-Yu,Baxcalibur,Iron Moth,Lokix,Corviknight,Quagsire
Lilligant-Hisui,Dragapult,Azumarill,Corviknight,Ursaluna,Slowking-Galar
Pelipper,Greninja-*,Basculegion,Zapdos,Sandy Shocks,Scizor
Spidops,Great Tusk,Gholdengo,Gyarados,Dragonite,Quaquaval
Lilligant-Hisui,Dragapult,Azumarill,Corviknight,Ursaluna,Slowking-Galar
Lilligant-Hisui,Dragapult,Azumarill,Corviknight,Ursaluna,Slowking-Galar
Garganacl,Sandy Shocks,Dragonite,Iron Valiant,Great Tusk,Gholdengo
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Samurott-Hisui,Slowking-Galar,Corviknight,Iron Valiant,Volcanion,Landorus-Therian
Zoroark-Hisui,Tinkaton,Oricorio,Ditto,Flamigo,Kingambit
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Ursaluna,Volcanion,Samurott-Hisui,Dragapult,Uxie,Iron Treads
Lilligant-Hisui,Dragapult,Azumarill,Corviknight,Ursaluna,Slowking-Galar
Torkoal,Great Tusk,Iron Moth,Walking Wake,Roaring Moon,Hatterene
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Toxapex,Skeledirge,Hatterene,Great Tusk,Corviknight,Hydreigon
Tornadus-Therian,Kingambit,Dondozo,Iron Valiant,Heatran,Great Tusk
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Slowking,Heatran,Urshifu-*,Corviknight,Iron Valiant,Ting-Lu
Inteleon,Pelipper,Floatzel,Hydreigon,Corviknight,Meowscarada
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Slither Wing,Torkoal,Corviknight,Walking Wake,Hatterene,Sandy Shocks
Glimmora,Gholdengo,Iron Valiant,Baxcalibur,Ceruledge,Kingambit
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Great Tusk,Toxapex,Hydreigon,Maushold-Four,Glimmora,Braviary
Chesnaught,Kingambit,Clodsire,Dondozo,Scream Tail,Great Tusk
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Toxapex,Skeledirge,Hatterene,Great Tusk,Corviknight,Hydreigon
Zoroark-Hisui,Tinkaton,Oricorio,Ditto,Flamigo,Kingambit
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Pelipper,Toedscruel,Pawmot,Kingambit,Floatzel,Golduck
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Kingambit,Baxcalibur,Glimmora,Iron Valiant,Iron Moth,Great Tusk
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Corviknight,Dragapult,Skeledirge,Ting-Lu,Toxapex,Great Tusk
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Torkoal,Hatterene,Great Tusk,Walking Wake,Roaring Moon,Iron Moth
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Armarouge,Toxapex,Meowscarada,Great Tusk,Zoroark-Hisui,Dragonite
Slither Wing,Cinderace,Great Tusk,Gholdengo,Azumarill,Baxcalibur
Meowscarada,Great Tusk,Garganacl,Glimmora,Gholdengo,Roaring Moon
Lokix,Azumarill,Great Tusk,Dragonite,Meowscarada,Kingambit
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Dragonite,Scream Tail,Roaring Moon,Kingambit,Garchomp,Iron Moth
Tinkaton,Alomomola,Breloom,Corviknight,Dragapult,Iron Hands
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Glimmora,Iron Valiant,Dragonite,Kingambit,Gholdengo,Volcarona
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Great Tusk,Walking Wake,Slither Wing,Torkoal,Cinderace,Armarouge
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Weavile,Great Tusk,Kingambit,Dragonite,Breloom,Iron Moth
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Amoonguss,Slowking,Baxcalibur,Great Tusk,Corviknight,Volcarona
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Glimmora,Orthworm,Azumarill,Veluza,Frosmoth,Eiscue
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Roaring Moon,Amoonguss,Ceruledge,Gholdengo,Garchomp,Iron Treads
Zoroark-Hisui,Clodsire,Walking Wake,Glimmora,Corviknight,Volcarona
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Ting-Lu,Amoonguss,Gholdengo,Toxapex,Arcanine,Corviknight
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Cinderace,Great Tusk,Iron Valiant,Kingambit,Salamence,Toxapex
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Garganacl,Dragapult,Rotom-Wash,Corviknight,Iron Moth,Great Tusk
Meowscarada,Baxcalibur,Gholdengo,Great Tusk,Ting-Lu,Scizor
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Dondozo,Clodsire,Gholdengo,Great Tusk,Corviknight,Polteageist-Antique
Corviknight,Gholdengo,Kingambit,Dondozo,Greninja,Iron Valiant
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Cinderace,Gholdengo,Great Tusk,Dragapult,Kingambit,Dragonite
Pelipper,Floatzel,Iron Jugulis,Rotom-Wash,Amoonguss,Great Tusk
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Spidops,Breloom,Volcarona,Gholdengo,Skeledirge,Ting-Lu
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Meowscarada,Garganacl,Gholdengo,Great Tusk,Volcarona,Quaquaval
Chandelure,Hatterene,Rillaboom,Greninja-*,Zapdos,Great Tusk
Dragonite,Kingambit,Gholdengo,Ninetales-Alola,Ogerpon-Wellspring,Slowbro-Galar
Ribombee,Manaphy,Kingambit,Great Tusk,Gholdengo,Iron Moth
Cinderace,Zoroark-Hisui,Dragonite,Magnezone,Jirachi,Maushold
Gliscor,Clefable,Dondozo,Tornadus-Therian,Toxapex,Blissey
Roaring Moon,Gholdengo,Kingambit,Glimmora,Dragonite,Dragapult
Iron Valiant,Corviknight,Rotom-Wash,Ting-Lu,Gholdengo,Dragonite
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Gyarados,Kingambit,Hatterene,Zarude,Sneasler,Volcanion
Manaphy,Kingambit,Ribombee,Gholdengo,Iron Moth,Sneasler
Ogerpon-Wellspring,Iron Moth,Kingambit,Great Tusk,Zapdos,Toxapex
Dragonite,Kingambit,Gholdengo,Ninetales-Alola,Ogerpon-Wellspring,Slowbro-Galar
Rillaboom,Dragonite,Roaring Moon,Kingambit,Magnezone,Cinderace
Alomomola,Dondozo,Blissey,Gliscor,Corviknight,Toxapex
Dragonite,Ninetales-Alola,Kingambit,Clefable,Ogerpon-Wellspring,Great Tusk
Kingambit,Gliscor,Dondozo,Amoonguss,Gholdengo,Tornadus-Therian
Slowbro-Galar,Dragonite,Zoroark-Hisui,Maushold,Magnezone,Ogerpon-Wellspring
Pelipper,Barraskewda,Zapdos,Manaphy,Maushold,Crawdaunt
Iron Valiant,Corviknight,Rotom-Wash,Ting-Lu,Gholdengo,Dragonite
Meowscarada,Gholdengo,Glimmora,Roaring Moon,Great Tusk,Garganacl
Gliscor,Samurott-Hisui,Zapdos,Slowking,Clefable,Cinderace
Cinderace,Zoroark-Hisui,Dragonite,Magnezone,Jirachi,Maushold
Great Tusk,Torkoal,Walking Wake,Brute Bonnet,Kingambit,Iron Moth
Dondozo,Ting-Lu,Moltres,Meowscarada,Dragonite,Gholdengo
Cinderace,Slowking-Galar,Dragapult,Kingambit,Great Tusk,Enamorus
Great Tusk,Meowscarada,Walking Wake,Gholdengo,Iron Moth,Iron Valiant
Dragonite,Jirachi,Clefable,Moltres,Ogerpon-Wellspring,Gliscor
Ursaluna-Bloodmoon,Ninetales-Alola,Iron Moth,Zamazenta-*,Great Tusk,Hatterene
Kingambit,Glimmora,Zamazenta-*,Iron Valiant,Iron Moth,Ogerpon-Wellspring
Iron Valiant,Kingambit,Gholdengo,Dragonite,Glimmora,Sandy Shocks
Iron Hands,Hatterene,Bronzong,Salamence,Toedscruel,Gholdengo
Iron Moth,Kommo-o,Ninetales-Alola,Hatterene,Kingambit,Great Tusk
Dragonite,Iron Treads,Kleavor,Gengar,Zapdos,Armarouge
Zamazenta-*,Glimmora,Iron Treads,Baxcalibur,Enamorus,Kingambit
Kingambit,Iron Valiant,Cresselia,Samurott-Hisui,Great Tusk,Sneasler
Landorus-Therian,Iron Valiant,Baxcalibur,Great Tusk,Dragapult,Kingambit
Gholdengo,Great Tusk,Greninja-*,Lilligant-Hisui,Baxcalibur,Hoopa-Unbound
Landorus-Therian,Iron Valiant,Baxcalibur,Great Tusk,Dragapult,Kingambit
Gholdengo,Iron Moth,Hawlucha,Ting-Lu,Ursaluna-Bloodmoon,Rillaboom
Sinistcha-Masterpiece,Tyranitar,Heatran,Rillaboom,Gholdengo,Sneasler
Regidrago,Gholdengo,Masquerain,Great Tusk,Samurott-Hisui,Thundurus-Therian
Great Tusk,Cinderace,Hatterene,Thundurus-Therian,Dragonite,Kingambit
Dragapult,Gholdengo,Hydreigon,Baxcalibur,Toxtricity,Amoonguss
Rillaboom,Sneasler,Heatran,Landorus-Therian,Iron Valiant,Hawlucha
Pelipper,Floatzel,Basculegion,Golduck,Walking Wake,Pawmot
Tornadus-Therian,Landorus-Therian,Samurott-Hisui,Hatterene,Garganacl,Great Tusk
Baxcalibur,Meowscarada,Dragonite,Iron Valiant,Great Tusk,Gholdengo
Baxcalibur,Azumarill,Iron Valiant,Moltres-Galar,Kingambit,Glimmora
Baxcalibur,Azumarill,Iron Valiant,Moltres-Galar,Kingambit,Glimmora
Toxapex,Cresselia,Heatran,Kingambit,Landorus-Therian,Great Tusk
Slowking-Galar,Corviknight,Hoopa-Unbound,Azumarill,Gholdengo,Cinderace
Rillaboom,Sneasler,Heatran,Landorus-Therian,Iron Valiant,Hawlucha
Dragapult,Baxcalibur,Cresselia,Enamorus,Zamazenta-*,Sandy Shocks
Pelipper,Samurott-Hisui,Basculegion,Amoonguss,Iron Treads,Tornadus-Therian
Kingambit,Dragapult,Gholdengo,Great Tusk,Garganacl,Dragonite
Baxcalibur,Azumarill,Iron Valiant,Moltres-Galar,Kingambit,Glimmora
Cinderace,Slowking-Galar,Enamorus,Kingambit,Great Tusk,Baxcalibur
Garganacl,Gholdengo,Dondozo,Great Tusk,Moltres,Muk-Alola
Torkoal,Walking Wake,Hatterene,Diancie,Cinderace,Roaring Moon
Rillaboom,Sneasler,Heatran,Landorus-Therian,Iron Valiant,Hawlucha
Zamazenta-*,Volcarona,Sneasler,Dragapult,Magearna,Ursaluna
Magearna,Dragapult,Glimmora,Dragonite,Volcarona,Kingambit
Samurott-Hisui,Gholdengo,Clodsire,Typhlosion-Hisui,Corviknight,Zamazenta-*
Basculegion-F,Zamazenta-*,Scream Tail,Garganacl,Zapdos,Maushold
Torkoal,Hatterene,Walking Wake,Ceruledge,Great Tusk,Roaring Moon
Chien-Pao,Garganacl,Slowking,Zapdos,Great Tusk,Dragapult
Glimmora,Dragonite,Kingambit,Iron Valiant,Gholdengo,Great Tusk
Rillaboom,Sneasler,Heatran,Landorus-Therian,Iron Valiant,Hawlucha
Kingambit,Dragapult,Gholdengo,Great Tusk,Garganacl,Dragonite
Glimmora,Grimmsnarl,Articuno-Galar,Azumarill,Sneasler,Roaring Moon
Urshifu-*,Samurott-Hisui,Cinderace,Landorus-Therian,Hoopa-Unbound,Zamazenta-*
Lilligant-Hisui,Gholdengo,Dragonite,Garganacl,Great Tusk,Dragapult
Iron Valiant,Garganacl,Great Tusk,Clodsire,Gholdengo,Sneasler
Ursaluna,Slowbro-Galar,Iron Hands,Grimmsnarl,Kingambit,Enamorus-Therian
Quaquaval,Garganacl,Gholdengo,Tinkaton,Toedscruel,Baxcalibur
Gholdengo,Volcanion,Baxcalibur,Ting-Lu,Enamorus,Great Tusk
Glimmora,Grimmsnarl,Articuno-Galar,Azumarill,Sneasler,Roaring Moon
Hatterene,Azumarill,Breloom,Dragonite,Great Tusk,Skeledirge
Zapdos,Heatran,Baxcalibur,Amoonguss,Great Tusk,Maushold
Baxcalibur,Zapdos,Great Tusk,Slowking-Galar,Dondozo,Meowscarada
Weavile,Baxcalibur,Maushold-Four,Ceruledge,Breloom,Kingambit
Iron Moth,Great Tusk,Dondozo,Corviknight,Dragapult,Meowscarada
Dragapult,Rotom-Wash,Great Tusk,Kingambit,Volcarona,Garganacl
Torkoal,Walking Wake,Great Tusk,Scovillain,Grimmsnarl,Ceruledge
Orthworm,Volcarona,Breloom,Kingambit,Hatterene,Dragonite
Kingambit,Great Tusk,Garganacl,Amoonguss,Iron Valiant,Dragapult
Garganacl,Corviknight,Toxapex,Dragapult,Meowscarada,Great Tusk
Meowscarada,Gholdengo,Dragonite,Kingambit,Volcarona,Baxcalibur
Dragapult,Iron Valiant,Great Tusk,Breloom,Umbreon,Garganacl
Iron Moth,Great Tusk,Dondozo,Corviknight,Dragapult,Meowscarada
Dragapult,Gholdengo,Iron Moth,Ting-Lu,Iron Valiant,Walking Wake
Clodsire,Toxapex,Alomomola,Dondozo,Blissey,Ting-Lu
Torkoal,Great Tusk,Hatterene,Roaring Moon,Walking Wake,Slither Wing
Hatterene,Muk,Dragapult,Kingambit,Meowscarada,Hydreigon
Hatterene,Muk,Dragapult,Kingambit,Meowscarada,Iron Hands
Maushold,Breloom,Kingambit,Weavile,Ceruledge,Baxcalibur
Quaquaval,Dragapult,Iron Treads,Iron Moth,Dragonite,Revavroom
Kingambit,Dragonite,Slowking,Meowscarada,Cinderace,Great Tusk
Kingambit,Dragonite,Great Tusk,Magnezone,Toxapex,Dragapult
Meowscarada,Gholdengo,Dragonite,Kingambit,Volcarona,Baxcalibur
Dragonite,Great Tusk,Orthworm,Dragapult,Hatterene,Kingambit
Orthworm,Meowscarada,Dragonite,Hydreigon,Kingambit,Ceruledge
Clodsire,Dondozo,Gholdengo,Talonflame,Ninetales-Alola,Ursaluna-Bloodmoon
Cinderace,Gliscor,Rillaboom,Sneasler,Ursaluna-Bloodmoon,Kingambit
Sinistcha-Masterpiece,Tyranitar,Heatran,Rillaboom,Gholdengo,Sneasler
Cinderace,Gliscor,Rillaboom,Sneasler,Ursaluna-Bloodmoon,Kingambit
Cinderace,Gliscor,Rillaboom,Sneasler,Ursaluna-Bloodmoon,Kingambit
Pelipper,Barraskewda,Zapdos,Manaphy,Maushold,Crawdaunt
Enamorus,Gliscor,Rillaboom,Sneasler,Ursaluna-Bloodmoon,Kingambit
Dragapult,Garchomp,Roaring Moon,Dragonite,Walking Wake,Kingambit
Cinderace,Gliscor,Rillaboom,Sneasler,Ursaluna-Bloodmoon,Kingambit
Cinderace,Landorus-Therian,Iron Valiant,Ogerpon-Wellspring,Clodsire,Hydreigon
Samurott-Hisui,Hatterene,Ogerpon-Cornerstone,Iron Moth,Zamazenta-*,Corviknight
Cinderace,Gliscor,Rillaboom,Sneasler,Ursaluna-Bloodmoon,Kingambit
Gholdengo,Azumarill,Ting-Lu,Cinderace,Corviknight,Iron Valiant
Orthworm,Meowscarada,Dragonite,Walking Wake,Kingambit,Ceruledge
Meowscarada,Gliscor,Gholdengo,Clefable,Volcanion,Mandibuzz
Cinderace,Gliscor,Rillaboom,Sneasler,Ursaluna-Bloodmoon,Kingambit
Cinderace,Gliscor,Rillaboom,Sneasler,Ursaluna-Bloodmoon,Kingambit
Clefable,Great Tusk,Greninja-*,Sinistcha,Gliscor,Kingambit
Kingambit,Rillaboom,Cinderace,Gliscor,Ogerpon-Wellspring,Sneasler
Sinistcha-Masterpiece,Tyranitar,Ursaluna-Bloodmoon,Heatran,Rillaboom,Iron Valiant
Kingambit,Rillaboom,Cinderace,Gliscor,Ogerpon-Wellspring,Sneasler
Meowscarada,Dragonite,Moltres,Dondozo,Gholdengo,Ting-Lu
Rillaboom,Ursaluna-Bloodmoon,Munkidori,Heatran,Milotic,Morpeko
Kingambit,Ogerpon-Hearthflame,Okidogi,Ursaluna-Bloodmoon,Sinistcha-Masterpiece,Munkidori
Kingambit,Rillaboom,Cinderace,Gliscor,Ogerpon-Wellspring,Sneasler
Jirachi,Glimmora,Gholdengo,Ogerpon-Wellspring,Hatterene,Pawmot
Kingambit,Rillaboom,Cinderace,Gliscor,Ogerpon-Wellspring,Sneasler
Gliscor,Ogerpon-Wellspring,Iron Valiant,Dragapult,Iron Moth,Kingambit
Haxorus,Kingambit,Iron Valiant,Empoleon,Landorus-Therian,Zapdos
Slowking-Galar,Clefable,Great Tusk,Meowscarada,Cinderace,Corviknight
Kingambit,Rillaboom,Cinderace,Gliscor,Ogerpon-Wellspring,Sneasler
Amoonguss,Enamorus-Therian,Cetitan,Great Tusk,Typhlosion-Hisui,Rotom-Wash
Kingambit,Rillaboom,Cinderace,Gliscor,Ogerpon-Wellspring,Sneasler
Ursaluna-Bloodmoon,Gliscor,Cinderace,Rotom-Wash,Kingambit,Gholdengo
Iron Valiant,Ogerpon,Slowking-Galar,Gliscor,Corviknight,Samurott-Hisui
Kingambit,Rillaboom,Cinderace,Gliscor,Ogerpon-Wellspring,Sneasler
Meowscarada,Landorus-Therian,Clodsire,Enamorus,Baxcalibur,Corviknight
Blissey,Ditto,Dondozo,Toxapex,Alomomola,Ting-Lu
Dragapult,Great Tusk,Zapdos,Hoopa-Unbound,Garganacl,Skeledirge
Skeledirge,Toxapex,Rotom-Heat,Dondozo,Great Tusk,Dragapult
Skeledirge,Toxapex,Rotom-Heat,Dondozo,Great Tusk,Dragapult
Greninja-*,Pelipper,Kingambit,Zapdos,Ting-Lu,Basculegion
Skeledirge,Garganacl,Grimmsnarl,Glimmora,Tornadus-Therian,Cresselia
Slowking,Baxcalibur,Rillaboom,Great Tusk,Zapdos,Kingambit
Rillaboom,Iron Hands,Toxapex,Great Tusk,Gholdengo,Garganacl
Mew,Kingambit,Grimmsnarl,Scizor,Azumarill,Moltres-Galar
