pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
Magnezone,Rillaboom,Primarina,Kommo-o,Volcarona,Zeraora
Amoonguss,Primarina,Dragapult,Rotom-Heat,Corviknight,Kommo-o
Toxtricity,Rillaboom,Volcarona,Primarina,Urshifu-*,Excadrill
Clefable,Ferrothorn,Togekiss,Urshifu-*,Dragapult,Rotom-Heat
Rillaboom,Scizor,Urshifu-*,Alakazam,Hydreigon,Zeraora
Corviknight,Rillaboom,Kommo-o,Primarina,Toxtricity,Urshifu-*
Urshifu-*,Alakazam,Clefable,Ferrothorn,Amoonguss,Rotom-Heat
Mew,Toxtricity,Corviknight,Urshifu-*,Rillaboom,Dragapult
Rillaboom,Togekiss,Hydreigon,Scizor,Zeraora,Lycanroc-Dusk
Skarmory,Rillaboom,Dragapult,Bisharp,Mimikyu,Cloyster
Urshifu-*,Diggersby,Volcarona,Primarina,Dragapult,Corviknight
Torkoal,Volcarona,Venusaur,Charizard,Espeon,Rhyperior
Pelipper,Ferrothorn,Kingdra,Urshifu-*,Clefable,Kyurem
Urshifu-*,Diggersby,Volcarona,Primarina,Dragapult,Corviknight
Hydreigon,Rillaboom,Dragapult,Clefable,Volcarona,Zeraora
Urshifu-*,Diggersby,Volcarona,Primarina,Dragapult,Corviknight
Talonflame,Urshifu-*,Clefable,Stunfisk,Keldeo,Scizor
Urshifu-*,Diggersby,Volcarona,Primarina,Dragapult,Corviknight
Togekiss,Necrozma,Excadrill,Urshifu-*,Rillaboom,Rotom-Heat
Grimmsnarl,Bisharp,Cloyster,Mew,Volcarona,Dragapult
Kyurem,Corviknight,Blissey,Tangrowth,Clefable,Toxapex
Togekiss,Necrozma,Excadrill,Urshifu-*,Rillaboom,Rotom-Heat
Togekiss,Hydreigon,Tangrowth,Toxapex,Hippowdon,Excadrill
Pelipper,Kingdra,Crawdaunt,Amoonguss,Excadrill,Azumarill
Skarmory,Toxapex,Excadrill,Reuniclus,Hippowdon,Clefable
Togekiss,Mantine,Urshifu-*,Ferrothorn,Zeraora,Hippowdon
Conkeldurr,Amoonguss,Clefable,Skarmory,Zeraora,Mantine
Togekiss,Mantine,Urshifu-*,Ferrothorn,Zeraora,Hippowdon
Urshifu-*,Alakazam,Clefable,Haxorus,Corviknight,Weezing-Galar
Sandaconda,Excadrill,Togekiss,Urshifu-*,Cloyster,Volcarona
Mandibuzz,Zeraora,Hatterene,Azumarill,Ferrothorn,Dragapult
Urshifu-*,Togekiss,Excadrill,Toxtricity,Rillaboom,Volcarona
Mew,Urshifu-*,Cinderace,Rillaboom,Toxapex,Kommo-o
Hippowdon,Urshifu-*,Kyurem,Slowbro,Excadrill,Togekiss
Urshifu-*,Dragapult,Magearna,Togekiss,Rotom-Wash,Cinderace
Urshifu-*,Kyurem,Slowbro,Clefable,Mandibuzz,Amoonguss
Rillaboom,Excadrill,Hawlucha,Toxtricity,Slowbro,Clefable
Indeedee,Alakazam,Bisharp,Corviknight,Rotom-Heat,Slowbro
Snorlax,Suicune,Melmetal,Victini,Landorus-Therian,Zapdos
Tapu Lele,Tornadus-Therian,Hippowdon,Toxapex,Heatran,Buzzwole
Landorus-Therian,Magnezone,Zygarde-10%,Volcarona,Primarina,Kartana
Kartana,Heatran,Landorus-Therian,Slowbro,Umbreon,Tapu Koko
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Rillaboom,Tornadus-Therian,Clefable,Hippowdon,Rotom-Wash,Melmetal
Rillaboom,Tornadus-Therian,Clefable,Hippowdon,Rotom-Wash,Melmetal
Slowking-Galar,Weavile,Landorus-Therian,Toxapex,Zapdos,Scizor
Urshifu-*,Weavile,Melmetal,Garchomp,Landorus-Therian,Kartana
Rillaboom,Tornadus-Therian,Clefable,Hippowdon,Rotom-Wash,Melmetal
Rillaboom,Tornadus-Therian,Clefable,Hippowdon,Rotom-Wash,Melmetal
Tornadus-Therian,Corviknight,Chansey,Quagsire,Toxapex,Tangrowth
Tapu Lele,Urshifu-*,Dragapult,Melmetal,Zapdos,Landorus-Therian
Rillaboom,Tornadus-Therian,Clefable,Hippowdon,Rotom-Wash,Melmetal
Blaziken,Landorus-Therian,Tyranitar,Ferrothorn,Zapdos,Tapu Fini
Rillaboom,Hippowdon,Rotom-Wash,Tornadus-Therian,Clefable,Melmetal
Victini,Ferrothorn,Dragonite,Landorus-Therian,Dragapult,Clefable
Rillaboom,Hippowdon,Rotom-Wash,Tornadus-Therian,Clefable,Melmetal
Rillaboom,Hippowdon,Rotom-Wash,Tornadus-Therian,Clefable,Melmetal
Clawitzer,Tapu Koko,Gengar,Klefki,Tangrowth,Landorus-Therian
Rillaboom,Hippowdon,Rotom-Wash,Tornadus-Therian,Clefable,Melmetal
Tapu Lele,Kartana,Dragapult,Landorus-Therian,Ferrothorn,Zapdos
Rillaboom,Tornadus-Therian,Clefable,Hippowdon,Rotom-Wash,Melmetal
Heatran,Weavile,Rotom-Wash,Clefable,Tornadus-Therian,Garchomp
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Rillaboom,Tornadus-Therian,Clefable,Hippowdon,Rotom-Wash,Melmetal
Rillaboom,Hippowdon,Rotom-Wash,Tornadus-Therian,Clefable,Melmetal
Snorlax,Slowking,Tapu Bulu,Heatran,Landorus-Therian,Dragapult
Dragapult,Slowking,Rillaboom,Landorus-Therian,Ferrothorn,Regieleki
Hatterene,Porygon2,Cresselia,Crawdaunt,Melmetal,Marowak-Alola
Landorus-Therian,Rillaboom,Slowking,Regieleki,Ferrothorn,Dragapult
Suicune,Landorus-Therian,Rillaboom,Heatran,Tapu Koko,Buzzwole
Slowking-Galar,Rotom-Wash,Landorus-Therian,Melmetal,Tornadus-Therian,Rillaboom
Dragapult,Slowking,Rillaboom,Landorus-Therian,Ferrothorn,Regieleki
Tornadus-Therian,Slowbro,Excadrill,Ferrothorn,Tyranitar,Tapu Lele
Kartana,Heatran,Landorus-Therian,Slowbro,Umbreon,Tapu Koko
Weavile,Heatran,Landorus-Therian,Slowbro,Tapu Lele,Ferrothorn
Zapdos,Tyranitar,Excadrill,Amoonguss,Heatran,Rotom-Wash
Dragapult,Slowking,Rillaboom,Landorus-Therian,Ferrothorn,Regieleki
Nidoking,Dragapult,Kartana,Tornadus-Therian,Slowking,Clefable
Tyranitar,Kartana,Zapdos,Garchomp,Rillaboom,Heatran
Weavile,Heatran,Landorus-Therian,Slowbro,Tapu Lele,Ferrothorn
Weavile,Heatran,Landorus-Therian,Slowbro,Tapu Lele,Ferrothorn
Machamp,Corviknight,Umbreon,Rhyperior,Clefable,Slowking-Galar
Victini,Ninetales-Alola,Volcarona,Corviknight,Tapu Fini,Garchomp
Dragapult,Slowking,Rillaboom,Landorus-Therian,Ferrothorn,Regieleki
Weavile,Buzzwole,Mandibuzz,Toxapex,Slowking,Hippowdon
Dragapult,Slowking,Rillaboom,Landorus-Therian,Ferrothorn,Regieleki
Dragapult,Slowking,Rillaboom,Landorus-Therian,Ferrothorn,Regieleki
Zapdos-Galar,Slowking,Ferrothorn,Weavile,Landorus-Therian,Regieleki
Regidrago,Tornadus-Therian,Rotom-Wash,Landorus-Therian,Weavile,Melmetal
Dragapult,Slowking,Rillaboom,Landorus-Therian,Ferrothorn,Regieleki
Dragapult,Slowking,Rillaboom,Landorus-Therian,Ferrothorn,Regieleki
Torkoal,Leafeon,Garchomp,Tornadus-Therian,Victini,Corviknight
Clefable,Buzzwole,Magnezone,Rillaboom,Kartana,Swampert
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Hydreigon,Zapdos,Tangrowth,Corviknight,Excadrill,Azumarill
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Mew,Gyarados,Garchomp,Blacephalon,Celesteela,Weavile
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Slowbro,Hatterene,Marowak-Alola,Ferrothorn,Garchomp,Drampa
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Weavile,Zapdos,Melmetal,Volcanion,Kartana,Landorus-Therian
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Hatterene,Porygon2,Cresselia,Marowak-Alola,Crawdaunt,Melmetal
Garchomp,Ferrothorn,Clefable,Rotom-Wash,Tornadus-Therian,Weavile
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Urshifu-*,Dragapult,Zapdos,Slowking,Heatran,Landorus-Therian
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Heatran,Venusaur,Weavile,Torkoal,Clefable,Landorus-Therian
Zapdos,Weavile,Kartana,Landorus-Therian,Volcanion,Melmetal
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Kartana,Blaziken,Hawlucha,Tapu Koko,Latias,Rillaboom
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Primarina,Slowking-Galar,Kommo-o,Jirachi,Clefable,Landorus-Therian
Tangrowth,Toxapex,Zapdos,Heatran,Weavile,Kartana
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Suicune,Heatran,Zapdos,Clefable,Corviknight,Amoonguss
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Garchomp,Ferrothorn,Heatran,Zapdos,Tapu Fini,Weavile
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Blissey,Slowking-Galar,Corviknight,Toxapex,Clefable,Hippowdon
Zeraora,Hydreigon,Blaziken,Volcanion,Zapdos,Mamoswine
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Landorus-Therian,Clefable,Tornadus-Therian,Melmetal,Toxapex,Garchomp
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tornadus-Therian,Garchomp,Heatran,Aegislash,Urshifu-*,Rillaboom
Buzzwole,Zapdos,Garchomp,Slowking-Galar,Tyranitar,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Mew,Regieleki,Xurkitree,Weavile,Kartana,Dragapult
Regieleki,Rillaboom,Dragonite,Conkeldurr,Melmetal,Bisharp
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Weavile,Kartana,Blacephalon,Rillaboom,Landorus-Therian,Melmetal
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Mew,Weavile,Kartana,Volcarona,Skarmory,Garchomp
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tyranitar,Tornadus-Therian,Ferrothorn,Landorus-Therian,Dragapult,Slowking
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Blacephalon,Weavile,Landorus-Therian,Ferrothorn,Rotom-Wash,Dragapult
Mew,Weavile,Celesteela,Garchomp,Blacephalon,Crawdaunt
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Rillaboom,Tornadus-Therian,Blaziken,Melmetal,Garchomp,Slowbro
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Blissey,Slowbro,Rillaboom,Melmetal,Kartana,Magnezone
Greedent,Magnezone,Ninetales-Alola,Hatterene,Gyarados,Nidoking
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Fini,Magnezone,Tapu Lele,Kartana,Hawlucha,Landorus-Therian
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Dragonite,Tapu Lele,Rotom-Wash,Kartana,Melmetal,Mandibuzz
Crawdaunt,Mew,Blacephalon,Rillaboom,Cloyster,Bisharp
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Pelipper,Cramorant,Melmetal,Tapu Lele,Dragapult,Urshifu-*
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Garchomp,Latios,Slowbro,Tornadus-Therian,Heatran,Tapu Koko
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Ferrothorn,Victini,Tapu Fini,Kartana,Landorus-Therian,Zapdos
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Pelipper,Tyranitar,Seismitoad,Barraskewda,Corviknight,Volcanion
Landorus-Therian,Heatran,Rillaboom,Hawlucha,Tapu Fini,Regieleki
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Victini,Tornadus-Therian,Ferrothorn,Clefable,Garchomp,Weavile
Hatterene,Marowak-Alola,Melmetal,Crawdaunt,Porygon2,Cresselia
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Aegislash,Primarina,Zapdos,Landorus-Therian,Mienshao,Volcarona
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Cloyster,Mew,Bisharp,Dragapult,Garchomp,Blaziken
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Articuno-Galar,Toxapex,Blacephalon,Scizor,Tyranitar,Landorus-Therian
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Buzzwole,Tapu Fini,Heatran,Garchomp,Ferrothorn,Zapdos
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Garchomp,Blaziken,Heatran,Dragapult,Ninetales-Alola,Arctozolt
Regieleki,Tapu Koko,Tangrowth,Dragonite,Toxapex,Bronzong
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tyranitar,Pelipper,Zapdos,Barraskewda,Excadrill,Ferrothorn
Aurorus,Ninetales-Alola,Arctovish,Arctozolt,Landorus-Therian,Volcarona
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Slowbro,Blacephalon,Landorus-Therian,Dragapult,Celesteela,Bisharp
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Tapu Koko,Victini,Landorus-Therian,Tornadus-Therian,Rotom-Wash,Ferrothorn
Pelipper,Tornadus-Therian,Barraskewda,Urshifu-*,Ferrothorn,Thundurus-Therian
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Aerodactyl,Ferrothorn,Swampert,Volcarona,Weezing-Galar,Dragapult
Pelipper,Keldeo-Resolute,Dragapult,Tapu Lele,Melmetal,Landorus-Therian
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Victini,Corviknight,Blissey,Volcarona,Rillaboom,Zeraora
Sudowoodo,Slowbro,Hatterene,Porygon2,Snorlax,Marowak-Alola
Tapu Fini,Heatran,Rillaboom,Zapdos,Kartana,Garchomp
Sudowoodo,Slowbro,Hatterene,Porygon2,Snorlax,Marowak-Alola
Rillaboom,Dragonite,Weavile,Heatran,Nidoking,Crawdaunt
Melmetal,Magnezone,Landorus-Therian,Urshifu-*,Dragonite,Tapu Lele
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Corviknight,Ninetales-Alola,Arctozolt,Landorus-Therian,Gastrodon,Clefable
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Darmanitan,Tapu Lele,Dragapult,Urshifu-*,Corviknight,Landorus-Therian
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Dragonite,Tyranitar,Metagross,Garchomp,Hydreigon,Kommo-o
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Dragonite,Tyranitar,Metagross,Garchomp,Hydreigon,Kommo-o
Weavile,Urshifu-*,Mew,Toxapex,Landorus-Therian,Tornadus-Therian
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Tapu Koko,Tapu Lele,Kartana,Magnezone,Landorus-Therian,Toxapex
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Mamoswine,Hawlucha,Obstagoon,Blacephalon,Rillaboom,Mew
Dragonite,Quagsire,Toxapex,Chansey,Corviknight,Amoonguss
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Primarina,Tyranitar,Excadrill,Moltres,Corsola-Galar,Victini
Landorus-Therian,Ferrothorn,Urshifu-*,Tornadus-Therian,Dragapult,Tapu Lele
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Zapdos,Weavile,Kartana,Landorus-Therian,Volcanion,Melmetal
Landorus-Therian,Rillaboom,Jirachi,Rotom-Wash,Blaziken,Dragapult
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Regigigas,Victini,Slowbro,Dragapult,Rhyperior,Tornadus-Therian
Primarina,Rapidash-Galar,Togekiss,Hatterene,Klefki,Gardevoir
Regigigas,Victini,Slowbro,Dragapult,Rhyperior,Tornadus-Therian
Grimmsnarl,Excadrill,Dragapult,Claydol,Blacephalon,Tapu Lele
Latios,Regieleki,Hawlucha,Landorus-Therian,Tapu Koko,Heatran
Regigigas,Victini,Slowbro,Dragapult,Rhyperior,Tornadus-Therian
Volcanion,Corviknight,Mamoswine,Blissey,Rillaboom,Hydreigon
Regigigas,Victini,Slowbro,Dragapult,Rhyperior,Tornadus-Therian
Rotom-Wash,Cobalion,Hitmonlee,Landorus-Therian,Volcarona,Dragapult
Blacephalon,Landorus-Therian,Magnezone,Tyranitar,Tapu Lele,Buzzwole
Rotom-Wash,Cobalion,Hitmonlee,Landorus-Therian,Volcarona,Dragapult
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Rotom-Wash,Cobalion,Hitmonlee,Landorus-Therian,Volcarona,Dragapult
Heatran,Ferrothorn,Primarina,Dragapult,Buzzwole,Landorus-Therian
Melmetal,Regieleki,Weavile,Tapu Koko,Garchomp,Togekiss
Rotom-Wash,Cobalion,Dragapult,Hitmonlee,Landorus-Therian,Volcarona
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Hitmonlee,Zapdos,Seismitoad,Slowking-Galar,Weavile,Blacephalon
Hitmonlee,Weavile,Zapdos,Seismitoad,Corviknight,Slowking-Galar
Rillaboom,Melmetal,Hatterene,Swampert,Zeraora,Magnezone
Hitmonlee,Tapu Koko,Gyarados,Garchomp,Polteageist,Zapdos-Galar
Rillaboom,Tornadus-Therian,Blaziken,Melmetal,Garchomp,Slowbro
Heatran,Urshifu-*,Ferrothorn,Rillaboom,Garchomp,Dragonite
Hitmonlee,Tapu Koko,Chansey,Corviknight,Kartana,Tapu Lele
Dragapult,Dragonite,Magnezone,Melmetal,Tapu Fini,Landorus-Therian
Greedent,Magnezone,Ninetales-Alola,Hatterene,Gyarados,Zeraora
Lanturn,Tapu Bulu,Heatran,Clefable,Tornadus-Therian,Kartana
Greedent,Magnezone,Ninetales-Alola,Hatterene,Gyarados,Zeraora
Chansey,Landorus-Therian,Toxapex,Dragapult,Slowking-Galar,Keldeo-Resolute
Greedent,Magnezone,Ninetales-Alola,Hatterene,Gyarados,Zeraora
Melmetal,Rillaboom,Blaziken,Garchomp,Tornadus-Therian,Slowbro
Greedent,Magnezone,Ninetales-Alola,Hatterene,Gyarados,Zeraora
Buzzwole,Nidoking,Slowking,Tyranitar,Melmetal,Tornadus-Therian
Phantump,Aegislash,Kommo-o,Latios,Celesteela,Blacephalon
Venusaur,Torkoal,Landorus-Therian,Zapdos,Victini,Comfey
Sableye,Volcarona,Magnezone,Mew,Rillaboom,Landorus-Therian
Weavile,Tapu Fini,Landorus-Therian,Ferrothorn,Heatran,Tornadus-Therian
Sableye,Hippowdon,Buzzwole,Volcarona,Magnezone,Mew
Garchomp,Blacephalon,Tapu Lele,Rotom-Wash,Cobalion,Greedent
Slowking-Galar,Urshifu-*,Garchomp,Weavile,Corviknight,Rillaboom
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Sableye,Toxapex,Hippowdon,Tornadus-Therian,Melmetal,Ditto
Mew,Slurpuff,Vanilluxe,Jirachi,Zeraora,Buzzwole
Sableye,Toxapex,Hippowdon,Tornadus-Therian,Melmetal,Ditto
Sableye,Magnezone,Dragapult,Toxapex,Hippowdon,Corviknight
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Urshifu-*,Kartana,Weavile,Slowking-Galar,Skarmory,Swampert
Sableye,Toxapex,Hippowdon,Tornadus-Therian,Melmetal,Ditto
Volcarona,Dragonite,Rhyperior,Tapu Bulu,Skarmory,Mienshao
Sableye,Toxapex,Weavile,Hippowdon,Tornadus-Therian,Hatterene
Sableye,Hatterene,Toxapex,Weavile,Hippowdon,Tornadus-Therian
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Politoed,Heliolisk,Kingdra,Mudsdale,Scizor,Victini
Heatran,Tangrowth,Tornadus-Therian,Zeraora,Gardevoir,Weavile
Suicune,Corviknight,Ferrothorn,Espeon,Clefable,Aegislash
Gallade,Landorus-Therian,Slowking,Corviknight,Weavile,Heliolisk
Melmetal,Tornadus-Therian,Tyranitar,Nidoking,Slowking,Buzzwole
Pangoro,Tapu Lele,Zapdos,Dragonite,Melmetal,Seismitoad
Magmortar,Ferrothorn,Slowking,Landorus-Therian,Tornadus-Therian,Bisharp
Decidueye,Dragapult,Tapu Fini,Swampert,Corviknight,Umbreon
Slowking-Galar,Primarina,Rillaboom,Volcarona,Skarmory,Garchomp
Magmortar,Ferrothorn,Slowking,Landorus-Therian,Tornadus-Therian,Bisharp
Ninetales-Alola,Eiscue,Arctozolt,Mandibuzz,Landorus-Therian,Volcanion
Melmetal,Heatran,Dragapult,Landorus-Therian,Zapdos-Galar,Rillaboom
Melmetal,Heatran,Dragapult,Landorus-Therian,Zapdos-Galar,Rillaboom
Tapu Lele,Corviknight,Chansey,Mew,Garchomp,Buzzwole
Dragapult,Kartana,Blissey,Tapu Fini,Landorus-Therian,Melmetal
Melmetal,Heatran,Dragapult,Landorus-Therian,Zapdos-Galar,Rillaboom
Melmetal,Heatran,Dragapult,Landorus-Therian,Zapdos-Galar,Rillaboom
Dragapult,Ferrothorn,Heatran,Nidoking,Tapu Lele,Landorus-Therian
Victini,Aegislash,Hippowdon,Toxapex,Tornadus-Therian,Clefable
Melmetal,Landorus-Therian,Rillaboom,Tapu Fini,Magnezone,Dragapult
Melmetal,Landorus-Therian,Rillaboom,Tapu Fini,Corviknight,Dragapult
Shedinja,Tapu Fini,Terrakion,Zeraora,Heatran,Tornadus-Therian
Melmetal,Weavile,Volcanion,Zapdos,Landorus-Therian,Kartana
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Heatran,Mamoswine,Kartana,Corviknight,Tapu Koko,Slowbro
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Keldeo-Resolute,Garchomp,Buzzwole,Ferrothorn,Tapu Koko,Tornadus-Therian
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Azumarill,Aegislash,Noctowl,Raikou,Rillaboom,Hydreigon
Corviknight,Slowking-Galar,Garchomp,Urshifu-*,Blacephalon,Weavile
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Kartana,Tapu Lele,Tornadus-Therian,Hippowdon,Umbreon,Toxapex
Nidoking,Dragapult,Heatran,Slowbro,Zapdos,Blissey
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Dragapult,Heatran,Tangrowth,Clefable,Tornadus-Therian,Garchomp
Regieleki,Weavile,Corviknight,Garchomp,Rillaboom,Volcanion
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Tapu Fini,Ferrothorn,Dragapult,Landorus-Therian,Zapdos,Victini
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Dragapult,Ninetales-Alola,Landorus-Therian,Nihilego,Arctozolt,Magnezone
Victini,Urshifu-*,Melmetal,Landorus-Therian,Zapdos-Galar,Regieleki
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Bisharp,Aegislash,Mew,Mamoswine,Slowbro-Galar,Dragonite
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Rotom-Wash,Weavile,Landorus-Therian,Heatran,Tangrowth,Melmetal
Mew,Tapu Koko,Blastoise,Landorus-Therian,Polteageist,Rillaboom
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
Gengar,Dragapult,Blaziken,Landorus-Therian,Kartana,Latias
