Pokémon,1º tipo,2º tipo,Sprite
Keldeo,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/keldeo.png
Keldeo-Resolute,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/keldeo-resolute.png
Meloetta,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/gen5/meloetta.png
Meloetta-Pirouette,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/meloetta-pirouette.png
Genesect,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/genesect.png
Genesect-Douse,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/genesect-douse.png
Genesect-Shock,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/genesect-shock.png
Genesect-Burn,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/genesect-burn.png
Genesect-Chill,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/genesect-chill.png
Chespin,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/chespin.png
Quilladin,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/quilladin.png
Chesnaught,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/chesnaught.png
Fennekin,https://play.pokemonshowdown.com/sprites/types/Fire.png,-,https://play.pokemonshowdown.com/sprites/gen5/fennekin.png
Braixen,https://play.pokemonshowdown.com/sprites/types/Fire.png,-,https://play.pokemonshowdown.com/sprites/gen5/braixen.png
Delphox,https://play.pokemonshowdown.com/sprites/types/Fire.png,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/gen5/delphox.png
Froakie,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/froakie.png
Frogadier,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/frogadier.png
Greninja,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/gen5/greninja.png
Greninja-Ash,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/gen5/greninja-ash.png
Bunnelby,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/bunnelby.png
Diggersby,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/diggersby.png
Fletchling,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/fletchling.png
Fletchinder,https://play.pokemonshowdown.com/sprites/types/Fire.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/fletchinder.png
Talonflame,https://play.pokemonshowdown.com/sprites/types/Fire.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/talonflame.png
Scatterbug,https://play.pokemonshowdown.com/sprites/types/Bug.png,-,https://play.pokemonshowdown.com/sprites/gen5/scatterbug.png
Spewpa,https://play.pokemonshowdown.com/sprites/types/Bug.png,-,https://play.pokemonshowdown.com/sprites/gen5/spewpa.png
Vivillon,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/vivillon.png
Vivillon-Fancy,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/vivillon-fancy.png
Vivillon-Pokeball,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/vivillon-pokeball.png
Litleo,https://play.pokemonshowdown.com/sprites/types/Fire.png,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/gen5/litleo.png
Pyroar,https://play.pokemonshowdown.com/sprites/types/Fire.png,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/gen5/pyroar.png
Flabébé,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/flabebe.png
Floette,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/floette.png
Floette-Eternal,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/floette-eternal.png
Florges,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/florges.png
Skiddo,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/skiddo.png
Gogoat,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/gogoat.png
Pancham,https://play.pokemonshowdown.com/sprites/types/Fighting.png,-,https://play.pokemonshowdown.com/sprites/gen5/pancham.png
Pangoro,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/gen5/pangoro.png
Furfrou,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/furfrou.png
Espurr,https://play.pokemonshowdown.com/sprites/types/Psychic.png,-,https://play.pokemonshowdown.com/sprites/gen5/espurr.png
Meowstic,https://play.pokemonshowdown.com/sprites/types/Psychic.png,-,https://play.pokemonshowdown.com/sprites/gen5/meowstic.png
Meowstic-F,https://play.pokemonshowdown.com/sprites/types/Psychic.png,-,https://play.pokemonshowdown.com/sprites/gen5/meowstic-f.png
Honedge,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/gen5/honedge.png
Doublade,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/gen5/doublade.png
Aegislash,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/gen5/aegislash.png
Aegislash-Blade,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/gen5/aegislash-blade.png
Spritzee,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/spritzee.png
Aromatisse,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/aromatisse.png
Swirlix,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/swirlix.png
Slurpuff,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/slurpuff.png
Inkay,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/gen5/inkay.png
Malamar,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/gen5/malamar.png
Binacle,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/gen5/binacle.png
Barbaracle,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/gen5/barbaracle.png
Skrelp,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/gen5/skrelp.png
Dragalge,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/gen5/dragalge.png
Clauncher,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/clauncher.png
Clawitzer,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/clawitzer.png
Helioptile,https://play.pokemonshowdown.com/sprites/types/Electric.png,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/gen5/helioptile.png
Heliolisk,https://play.pokemonshowdown.com/sprites/types/Electric.png,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/gen5/heliolisk.png
Tyrunt,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/gen5/tyrunt.png
Tyrantrum,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/gen5/tyrantrum.png
Amaura,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/gen5/amaura.png
Aurorus,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/gen5/aurorus.png
Sylveon,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/sylveon.png
Hawlucha,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/hawlucha.png
Dedenne,https://play.pokemonshowdown.com/sprites/types/Electric.png,https://play.pokemonshowdown.com/sprites/types/Fairy.png,https://play.pokemonshowdown.com/sprites/gen5/dedenne.png
Carbink,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Fairy.png,https://play.pokemonshowdown.com/sprites/gen5/carbink.png
Goomy,https://play.pokemonshowdown.com/sprites/types/Dragon.png,-,https://play.pokemonshowdown.com/sprites/gen5/goomy.png
Sliggoo,https://play.pokemonshowdown.com/sprites/types/Dragon.png,-,https://play.pokemonshowdown.com/sprites/gen5/sliggoo.png
Sliggoo-Hisui,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/gen5/sliggoo-hisui.png
Goodra,https://play.pokemonshowdown.com/sprites/types/Dragon.png,-,https://play.pokemonshowdown.com/sprites/gen5/goodra.png
Goodra-Hisui,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/gen5/goodra-hisui.png
Klefki,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/types/Fairy.png,https://play.pokemonshowdown.com/sprites/gen5/klefki.png
Phantump,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/phantump.png
Trevenant,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/trevenant.png
Pumpkaboo,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/pumpkaboo.png
Pumpkaboo-Small,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/pumpkaboo-small.png
Pumpkaboo-Large,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/pumpkaboo-large.png
Pumpkaboo-Super,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/pumpkaboo-super.png
Gourgeist,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/gourgeist.png
Gourgeist-Small,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/gourgeist-small.png
Gourgeist-Large,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/gourgeist-large.png
Gourgeist-Super,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/gourgeist-super.png
Bergmite,https://play.pokemonshowdown.com/sprites/types/Ice.png,-,https://play.pokemonshowdown.com/sprites/gen5/bergmite.png
Avalugg,https://play.pokemonshowdown.com/sprites/types/Ice.png,-,https://play.pokemonshowdown.com/sprites/gen5/avalugg.png
Avalugg-Hisui,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/gen5/avalugg-hisui.png
Noibat,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/gen5/noibat.png
Noivern,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/gen5/noivern.png
Xerneas,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/xerneas.png
Xerneas-Neutral,https://play.pokemonshowdown.com/sprites/types/Fairy.png,-,https://play.pokemonshowdown.com/sprites/gen5/xerneas-neutral.png
Yveltal,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/yveltal.png
Zygarde,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/zygarde.png
Zygarde-10%,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/zygarde-10.png
Zygarde-Complete,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/zygarde-complete.png
Diancie,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Fairy.png,https://play.pokemonshowdown.com/sprites/gen5/diancie.png
Diancie-Mega,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Fairy.png,https://play.pokemonshowdown.com/sprites/gen5/diancie-mega.png
Hoopa,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/gen5/hoopa.png
Hoopa-Unbound,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/gen5/hoopa-unbound.png
Volcanion,https://play.pokemonshowdown.com/sprites/types/Fire.png,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/gen5/volcanion.png
Rowlet,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/rowlet.png
Dartrix,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/dartrix.png
